county,unsure1,precinct,contest,choice,party,total_votes,unsure2
ORANGE,OG    ,ORANGE GROVE                                                ,SENATE DISTRICT 16,Vickie Hargrove,REP,518,0.014097222
ORANGE,OW    ,OWASA                                                       ,SENATE DISTRICT 16,Vickie Hargrove,REP,198,0.014097222
ORANGE,PA    ,PATTERSON                                                   ,SENATE DISTRICT 16,Vickie Hargrove,REP,493,0.014097222
ORANGE,RF    ,RIDGEFIELD                                                  ,SENATE DISTRICT 16,Vickie Hargrove,REP,277,0.014097222
ORANGE,SJ    ,ST JOHN                                                     ,SENATE DISTRICT 16,Vickie Hargrove,REP,279,0.014097222
ORANGE,SM    ,ST MARYS                                                    ,SENATE DISTRICT 16,Vickie Hargrove,REP,526,0.014097222
ORANGE,TO    ,TOLARS                                                      ,SENATE DISTRICT 16,Vickie Hargrove,REP,295,0.014097222
ORANGE,TH    ,TOWN HALL                                                   ,SENATE DISTRICT 16,Vickie Hargrove,REP,78,0.014097222
ORANGE,WD    ,WEAVER DAIRY                                                ,SENATE DISTRICT 16,Vickie Hargrove,REP,309,0.014097222
ORANGE,WDS   ,WEAVER DAIRY SAT                                            ,SENATE DISTRICT 16,Vickie Hargrove,REP,66,0.014097222
ORANGE,WH    ,WEST HILLSBOROUGH                                           ,SENATE DISTRICT 16,Vickie Hargrove,REP,253,0.014097222
ORANGE,WW    ,WESTWOOD                                                    ,SENATE DISTRICT 16,Vickie Hargrove,REP,115,0.014097222
ORANGE,WC    ,WHITE CROSS                                                 ,SENATE DISTRICT 16,Vickie Hargrove,REP,301,0.014097222
ORANGE,GL    ,GLENWOOD                                                    ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,560,0.014097222
ORANGE,GB    ,GRADY BROWN                                                 ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,667,0.014097222
ORANGE,GR    ,GREENWOOD                                                   ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,650,0.014097222
ORANGE,H     ,HILLSBOROUGH                                                ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,349,0.014097222
ORANGE,KM    ,KINGS MILL                                                  ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,738,0.014097222
ORANGE,LI    ,LINCOLN                                                     ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,446,0.014097222
ORANGE,LC    ,LIONS CLUB                                                  ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,840,0.014097222
ORANGE,MF    ,MASON FARM                                                  ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,417,0.014097222
ORANGE,NC    ,NORTH CARRBORO                                              ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,889,0.014097222
ORANGE,NS    ,NORTHSIDE                                                   ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,538,0.014097222
ORANGE,OG    ,ORANGE GROVE                                                ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,993,0.014097222
ORANGE,OW    ,OWASA                                                       ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,818,0.014097222
ORANGE,PA    ,PATTERSON                                                   ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,1058,0.014097222
ORANGE,RF    ,RIDGEFIELD                                                  ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,817,0.014097222
ORANGE,SJ    ,ST JOHN                                                     ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,942,0.014097222
ORANGE,SM    ,ST MARYS                                                    ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,514,0.014097222
ORANGE,TO    ,TOLARS                                                      ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,349,0.014097222
ORANGE,TH    ,TOWN HALL                                                   ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,563,0.014097222
ORANGE,WD    ,WEAVER DAIRY                                                ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,982,0.014097222
ORANGE,WDS   ,WEAVER DAIRY SAT                                            ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,271,0.014097222
ORANGE,WH    ,WEST HILLSBOROUGH                                           ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,707,0.014097222
ORANGE,WW    ,WESTWOOD                                                    ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,508,0.014097222
ORANGE,WC    ,WHITE CROSS                                                 ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,558,0.014097222
ORANGE, ,absentee/provisional,SENATE DISTRICT 16,Howard N. Lee,DEM,5941,0.014097222
ORANGE,BP    ,BATTLE PARK                                                 ,SENATE DISTRICT 16,Howard N. Lee,DEM,345,0.014097222
ORANGE,BC    ,BOOKER CREEK                                                ,SENATE DISTRICT 16,Howard N. Lee,DEM,517,0.014097222
ORANGE,CW    ,CALDWELL                                                    ,SENATE DISTRICT 16,Howard N. Lee,DEM,460,0.014097222
ORANGE,CP    ,CAMERON PARK                                                ,SENATE DISTRICT 16,Howard N. Lee,DEM,398,0.014097222
ORANGE,CA    ,CARR                                                        ,SENATE DISTRICT 16,Howard N. Lee,DEM,282,0.014097222
ORANGE,CB    ,CARRBORO                                                    ,SENATE DISTRICT 16,Howard N. Lee,DEM,516,0.014097222
ORANGE,CF    ,CEDAR FALLS                                                 ,SENATE DISTRICT 16,Howard N. Lee,DEM,614,0.014097222
ORANGE,CG    ,CEDAR GROVE                                                 ,SENATE DISTRICT 16,Howard N. Lee,DEM,323,0.014097222
ORANGE,CX    ,CHEEKS                                                      ,SENATE DISTRICT 16,Howard N. Lee,DEM,686,0.014097222
ORANGE,CH    ,COKER HILLS                                                 ,SENATE DISTRICT 16,Howard N. Lee,DEM,531,0.014097222
ORANGE,CS    ,COLES STORE                                                 ,SENATE DISTRICT 16,Howard N. Lee,DEM,1060,0.014097222
ORANGE,CO    ,COLONIAL HEIGHTS                                            ,SENATE DISTRICT 16,Howard N. Lee,DEM,812,0.014097222
ORANGE,CC    ,COUNTRY CLUB                                                ,SENATE DISTRICT 16,Howard N. Lee,DEM,602,0.014097222
ORANGE,DM    ,DAMASCUS                                                    ,SENATE DISTRICT 16,Howard N. Lee,DEM,604,0.014097222
ORANGE,DA    ,DOGWOOD ACRES                                               ,SENATE DISTRICT 16,Howard N. Lee,DEM,612,0.014097222
ORANGE,EA    ,EAST FRANKLIN                                               ,SENATE DISTRICT 16,Howard N. Lee,DEM,407,0.014097222
ORANGE,ES    ,EASTSIDE                                                    ,SENATE DISTRICT 16,Howard N. Lee,DEM,629,0.014097222
ORANGE,EF    ,EFLAND                                                      ,SENATE DISTRICT 16,Howard N. Lee,DEM,347,0.014097222
ORANGE,ENO   ,ENO                                                         ,SENATE DISTRICT 16,Howard N. Lee,DEM,555,0.014097222
ORANGE,EH    ,ESTES HILLS                                                 ,SENATE DISTRICT 16,Howard N. Lee,DEM,845,0.014097222
ORANGE,GL    ,GLENWOOD                                                    ,SENATE DISTRICT 16,Howard N. Lee,DEM,521,0.014097222
ORANGE,GB    ,GRADY BROWN                                                 ,SENATE DISTRICT 16,Howard N. Lee,DEM,626,0.014097222
ORANGE,GR    ,GREENWOOD                                                   ,SENATE DISTRICT 16,Howard N. Lee,DEM,611,0.014097222
ORANGE,H     ,HILLSBOROUGH                                                ,SENATE DISTRICT 16,Howard N. Lee,DEM,339,0.014097222
ORANGE,KM    ,KINGS MILL                                                  ,SENATE DISTRICT 16,Howard N. Lee,DEM,726,0.014097222
ORANGE,LI    ,LINCOLN                                                     ,SENATE DISTRICT 16,Howard N. Lee,DEM,429,0.014097222
ORANGE,LC    ,LIONS CLUB                                                  ,SENATE DISTRICT 16,Howard N. Lee,DEM,783,0.014097222
ORANGE,MF    ,MASON FARM                                                  ,SENATE DISTRICT 16,Howard N. Lee,DEM,397,0.014097222
ORANGE,NC    ,NORTH CARRBORO                                              ,SENATE DISTRICT 16,Howard N. Lee,DEM,844,0.014097222
ORANGE,NS    ,NORTHSIDE                                                   ,SENATE DISTRICT 16,Howard N. Lee,DEM,507,0.014097222
ORANGE,OG    ,ORANGE GROVE                                                ,SENATE DISTRICT 16,Howard N. Lee,DEM,937,0.014097222
ORANGE,OW    ,OWASA                                                       ,SENATE DISTRICT 16,Howard N. Lee,DEM,755,0.014097222
ORANGE,PA    ,PATTERSON                                                   ,SENATE DISTRICT 16,Howard N. Lee,DEM,1038,0.014097222
ORANGE,RF    ,RIDGEFIELD                                                  ,SENATE DISTRICT 16,Howard N. Lee,DEM,818,0.014097222
ORANGE,SJ    ,ST JOHN                                                     ,SENATE DISTRICT 16,Howard N. Lee,DEM,904,0.014097222
ORANGE,SM    ,ST MARYS                                                    ,SENATE DISTRICT 16,Howard N. Lee,DEM,495,0.014097222
ORANGE,TO    ,TOLARS                                                      ,SENATE DISTRICT 16,Howard N. Lee,DEM,360,0.014097222
ORANGE,TH    ,TOWN HALL                                                   ,SENATE DISTRICT 16,Howard N. Lee,DEM,528,0.014097222
ORANGE,WD    ,WEAVER DAIRY                                                ,SENATE DISTRICT 16,Howard N. Lee,DEM,924,0.014097222
ORANGE,WDS   ,WEAVER DAIRY SAT                                            ,SENATE DISTRICT 16,Howard N. Lee,DEM,271,0.014097222
ORANGE,WH    ,WEST HILLSBOROUGH                                           ,SENATE DISTRICT 16,Howard N. Lee,DEM,727,0.014097222
ORANGE,WW    ,WESTWOOD                                                    ,SENATE DISTRICT 16,Howard N. Lee,DEM,469,0.014097222
ORANGE,WC    ,WHITE CROSS                                                 ,SENATE DISTRICT 16,Howard N. Lee,DEM,562,0.014097222
ORANGE, ,absentee/provisional,SENATE DISTRICT 16,Ellie Kinnaird,DEM,6223,0.014097222
ORANGE,BP    ,BATTLE PARK                                                 ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,358,0.014097222
ORANGE,BC    ,BOOKER CREEK                                                ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,533,0.014097222
ORANGE,CW    ,CALDWELL                                                    ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,513,0.014097222
ORANGE,CP    ,CAMERON PARK                                                ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,422,0.014097222
ORANGE,CA    ,CARR                                                        ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,270,0.014097222
ORANGE,CB    ,CARRBORO                                                    ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,565,0.014097222
ORANGE,CF    ,CEDAR FALLS                                                 ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,647,0.014097222
ORANGE,CG    ,CEDAR GROVE                                                 ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,325,0.014097222
ORANGE,CX    ,CHEEKS                                                      ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,716,0.014097222
ORANGE,CH    ,COKER HILLS                                                 ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,543,0.014097222
ORANGE,CS    ,COLES STORE                                                 ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,1120,0.014097222
ORANGE,CO    ,COLONIAL HEIGHTS                                            ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,863,0.014097222
ORANGE,CC    ,COUNTRY CLUB                                                ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,640,0.014097222
ORANGE,DM    ,DAMASCUS                                                    ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,661,0.014097222
ORANGE,DA    ,DOGWOOD ACRES                                               ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,651,0.014097222
ORANGE,EA    ,EAST FRANKLIN                                               ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,454,0.014097222
ORANGE,ES    ,EASTSIDE                                                    ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,656,0.014097222
ORANGE,EF    ,EFLAND                                                      ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,346,0.014097222
ORANGE,ENO   ,ENO                                                         ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,589,0.014097222
ORANGE,EH    ,ESTES HILLS                                                 ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,874,0.014097222
ORANGE, ,absentee/provisional,SENATE DISTRICT 16,Bill Boyd,REP,2906,0.014097222
ORANGE,BP    ,BATTLE PARK                                                 ,SENATE DISTRICT 16,Bill Boyd,REP,104,0.014097222
ORANGE,BC    ,BOOKER CREEK                                                ,SENATE DISTRICT 16,Bill Boyd,REP,191,0.014097222
ORANGE,CW    ,CALDWELL                                                    ,SENATE DISTRICT 16,Bill Boyd,REP,693,0.014097222
ORANGE,CP    ,CAMERON PARK                                                ,SENATE DISTRICT 16,Bill Boyd,REP,499,0.014097222
ORANGE,CA    ,CARR                                                        ,SENATE DISTRICT 16,Bill Boyd,REP,185,0.014097222
ORANGE,CB    ,CARRBORO                                                    ,SENATE DISTRICT 16,Bill Boyd,REP,156,0.014097222
ORANGE,CF    ,CEDAR FALLS                                                 ,SENATE DISTRICT 16,Bill Boyd,REP,377,0.014097222
ORANGE,CG    ,CEDAR GROVE                                                 ,SENATE DISTRICT 16,Bill Boyd,REP,294,0.014097222
ORANGE,CX    ,CHEEKS                                                      ,SENATE DISTRICT 16,Bill Boyd,REP,587,0.014097222
ORANGE,CH    ,COKER HILLS                                                 ,SENATE DISTRICT 16,Bill Boyd,REP,135,0.014097222
ORANGE,CS    ,COLES STORE                                                 ,SENATE DISTRICT 16,Bill Boyd,REP,455,0.014097222
ORANGE,CO    ,COLONIAL HEIGHTS                                            ,SENATE DISTRICT 16,Bill Boyd,REP,196,0.014097222
ORANGE,CC    ,COUNTRY CLUB                                                ,SENATE DISTRICT 16,Bill Boyd,REP,190,0.014097222
ORANGE,DM    ,DAMASCUS                                                    ,SENATE DISTRICT 16,Bill Boyd,REP,286,0.014097222
ORANGE,DA    ,DOGWOOD ACRES                                               ,SENATE DISTRICT 16,Bill Boyd,REP,313,0.014097222
ORANGE,EA    ,EAST FRANKLIN                                               ,SENATE DISTRICT 16,Bill Boyd,REP,178,0.014097222
ORANGE,ES    ,EASTSIDE                                                    ,SENATE DISTRICT 16,Bill Boyd,REP,174,0.014097222
ORANGE,EF    ,EFLAND                                                      ,SENATE DISTRICT 16,Bill Boyd,REP,376,0.014097222
ORANGE,ENO   ,ENO                                                         ,SENATE DISTRICT 16,Bill Boyd,REP,691,0.014097222
ORANGE,EH    ,ESTES HILLS                                                 ,SENATE DISTRICT 16,Bill Boyd,REP,249,0.014097222
ORANGE,GL    ,GLENWOOD                                                    ,SENATE DISTRICT 16,Bill Boyd,REP,187,0.014097222
ORANGE,GB    ,GRADY BROWN                                                 ,SENATE DISTRICT 16,Bill Boyd,REP,490,0.014097222
