County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes
ALAMANCE,11/3/15,127,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,175,9,0,0,184
ALAMANCE,11/3/15,126,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,200,16,4,0,220
ALAMANCE,11/3/15,125,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,102,11,0,0,113
ALAMANCE,11/3/15,124,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,134,21,1,0,156
ALAMANCE,11/3/15,1210,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,57,11,0,0,68
ALAMANCE,11/3/15,12S,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,39,7,0,0,46
ALAMANCE,11/3/15,12N,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,237,19,0,0,256
ALAMANCE,11/3/15,03C,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,206,14,0,0,220
ALAMANCE,11/3/15,03S,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,193,33,0,0,226
ALAMANCE,11/3/15,03W,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,0,0,0,0,0
ALAMANCE,11/3/15,63,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,117,12,0,0,129
ALAMANCE,11/3/15,64,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,34,4,2,0,40
ALAMANCE,11/3/15,06W,411162,C,CITY OF BURLINGTON MAYOR,Ian Baltutis,,1,32,11,0,0,43
ALAMANCE,11/3/15,06W,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,26,4,0,0,30
ALAMANCE,11/3/15,64,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,11,1,0,0,12
ALAMANCE,11/3/15,63,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,50,6,2,0,58
ALAMANCE,11/3/15,03W,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,0,0,0,0,0
ALAMANCE,11/3/15,03S,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,247,15,1,0,263
ALAMANCE,11/3/15,03C,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,332,33,0,0,365
ALAMANCE,11/3/15,12N,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,52,4,0,0,56
ALAMANCE,11/3/15,12S,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,26,1,0,0,27
ALAMANCE,11/3/15,1210,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,60,4,0,0,64
ALAMANCE,11/3/15,124,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,102,11,0,0,113
ALAMANCE,11/3/15,125,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,120,11,2,0,133
ALAMANCE,11/3/15,126,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,213,24,1,0,238
ALAMANCE,11/3/15,127,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,34,3,0,0,37
ALAMANCE,11/3/15,128,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,45,1,0,0,46
ALAMANCE,11/3/15,129,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,73,16,0,0,89
ALAMANCE,11/3/15,12E,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,26,1,0,0,27
ALAMANCE,11/3/15,12W,411162,C,CITY OF BURLINGTON MAYOR,Jim Butler,,1,164,12,0,0,176
ALAMANCE,11/3/15,12W,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,1,1,0,0,2
ALAMANCE,11/3/15,12E,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,129,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,128,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,127,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,126,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,2,0,0,0,2
ALAMANCE,11/3/15,125,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,4,0,0,0,4
ALAMANCE,11/3/15,124,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,2,0,0,0,2
ALAMANCE,11/3/15,1210,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,12S,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,12N,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,03C,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,1,0,0,0,1
ALAMANCE,11/3/15,03S,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,03W,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,63,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,64,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,06W,411162,C,CITY OF BURLINGTON MAYOR,Write-In (Miscellaneous),,1,1,1,0,0,2
ALAMANCE,11/3/15,03W,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Clarence A. Owen,,3,166,2,1,0,169
ALAMANCE,11/3/15,35,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Clarence A. Owen,,3,0,0,0,0,0
ALAMANCE,11/3/15,35,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Joel T. Isley,,3,0,0,0,0,0
ALAMANCE,11/3/15,03W,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Joel T. Isley,,3,124,4,0,0,128
ALAMANCE,11/3/15,03W,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Mark R. Shepherd,,3,161,1,0,0,162
ALAMANCE,11/3/15,35,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Mark R. Shepherd,,3,0,0,0,0,0
ALAMANCE,11/3/15,35,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Paul Dean,,3,0,0,0,0,0
ALAMANCE,11/3/15,03W,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Paul Dean,,3,123,2,0,0,125
ALAMANCE,11/3/15,03W,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Steve Harrison,,3,100,2,0,0,102
ALAMANCE,11/3/15,35,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Steve Harrison,,3,0,0,0,0,0
ALAMANCE,11/3/15,35,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Write-In (Miscellaneous),,3,0,0,0,0,0
ALAMANCE,11/3/15,03W,411311,C,TOWN OF GIBSONVILLE ALDERMAN,Write-In (Miscellaneous),,3,5,0,0,0,5
ALAMANCE,11/3/15,03W,411312,C,TOWN OF GIBSONVILLE MAYOR,Leonard (Lenny) Williams,,1,181,3,1,0,185
ALAMANCE,11/3/15,35,411312,C,TOWN OF GIBSONVILLE MAYOR,Leonard (Lenny) Williams,,1,0,0,0,0,0
ALAMANCE,11/3/15,35,411312,C,TOWN OF GIBSONVILLE MAYOR,Paul Thompson,,1,0,0,0,0,0
ALAMANCE,11/3/15,03W,411312,C,TOWN OF GIBSONVILLE MAYOR,Paul Thompson,,1,70,1,0,0,71
ALAMANCE,11/3/15,03W,411312,C,TOWN OF GIBSONVILLE MAYOR,Write-In (Miscellaneous),,1,1,0,0,0,1
ALAMANCE,11/3/15,35,411312,C,TOWN OF GIBSONVILLE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALAMANCE,11/3/15,10N,681151,C,CITY OF MEBANE COUNCIL MEMBER,Everette Greene,,2,158,6,0,0,164
ALAMANCE,11/3/15,10S,681151,C,CITY OF MEBANE COUNCIL MEMBER,Everette Greene,,2,206,6,0,0,212
ALAMANCE,11/3/15,10S,681151,C,CITY OF MEBANE COUNCIL MEMBER,Patty Philipps,,2,202,6,0,0,208
ALAMANCE,11/3/15,10N,681151,C,CITY OF MEBANE COUNCIL MEMBER,Patty Philipps,,2,143,4,0,0,147
ALAMANCE,11/3/15,10N,681151,C,CITY OF MEBANE COUNCIL MEMBER,Write-In (Miscellaneous),,2,2,0,0,0,2
ALAMANCE,11/3/15,10S,681151,C,CITY OF MEBANE COUNCIL MEMBER,Write-In (Miscellaneous),,2,4,2,0,0,6
ALAMANCE,11/3/15,10S,681152,C,CITY OF MEBANE MAYOR,Glendel Stephenson,,1,205,5,0,0,210
ALAMANCE,11/3/15,10N,681152,C,CITY OF MEBANE MAYOR,Glendel Stephenson,,1,166,5,0,0,171
ALAMANCE,11/3/15,10N,681152,C,CITY OF MEBANE MAYOR,Robert Nathan Huey,,1,20,1,0,0,21
ALAMANCE,11/3/15,10S,681152,C,CITY OF MEBANE MAYOR,Robert Nathan Huey,,1,42,3,0,0,45
ALAMANCE,11/3/15,10S,681152,C,CITY OF MEBANE MAYOR,Write-In (Miscellaneous),,1,2,0,0,0,2
ALAMANCE,11/3/15,10N,681152,C,CITY OF MEBANE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ALEXANDER,11/3/15,T1T4T5,20001,C,TOWN OF TAYLORSVILLE MAYOR,George Holleman,,1,42,82,1,0,125
ALEXANDER,11/3/15,T2T3,20001,C,TOWN OF TAYLORSVILLE MAYOR,George Holleman,,1,28,42,1,0,71
ALEXANDER,11/3/15,T2T3,20001,C,TOWN OF TAYLORSVILLE MAYOR,Write-In (Miscellaneous),,1,1,4,0,0,5
ALEXANDER,11/3/15,T1T4T5,20001,C,TOWN OF TAYLORSVILLE MAYOR,Write-In (Miscellaneous),,1,4,8,0,0,12
ALEXANDER,11/3/15,T1T4T5,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,"Edd K. Elliott, Jr.",,4,27,52,0,0,79
ALEXANDER,11/3/15,T2T3,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,"Edd K. Elliott, Jr.",,4,16,26,0,0,42
ALEXANDER,11/3/15,T2T3,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,"Glenn P. Deal, Jr.",,4,16,24,0,0,40
ALEXANDER,11/3/15,T1T4T5,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,"Glenn P. Deal, Jr.",,4,26,45,1,0,72
ALEXANDER,11/3/15,T1T4T5,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,Jack Lerner,,4,28,48,0,0,76
ALEXANDER,11/3/15,T2T3,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,Jack Lerner,,4,20,34,1,0,55
ALEXANDER,11/3/15,T2T3,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,Kenny W. Poole,,4,24,31,0,0,55
ALEXANDER,11/3/15,T1T4T5,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,Kenny W. Poole,,4,35,66,1,0,102
ALEXANDER,11/3/15,T1T4T5,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,Ronnie H. Robinette,,4,32,58,0,0,90
ALEXANDER,11/3/15,T2T3,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,Ronnie H. Robinette,,4,26,40,0,0,66
ALEXANDER,11/3/15,T2T3,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,Terry Foster,,4,11,26,0,0,37
ALEXANDER,11/3/15,T1T4T5,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,Terry Foster,,4,18,24,1,0,43
ALEXANDER,11/3/15,T1T4T5,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,William Jay Fox II,,4,28,45,1,0,74
ALEXANDER,11/3/15,T2T3,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,William Jay Fox II,,4,7,21,0,0,28
ALEXANDER,11/3/15,T2T3,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,Write-In (Miscellaneous),,4,0,1,0,0,1
ALEXANDER,11/3/15,T1T4T5,20002,C,TOWN OF TAYLORSVILLE TOWN COMMISSIONER,Write-In (Miscellaneous),,4,6,3,0,0,9
ALLEGHANY,11/3/15,3,30001,C,TOWN OF SPARTA TOWN COUNCIL MEMBER,Agnes Joines,,3,60,0,0,0,60
ALLEGHANY,11/3/15,3,30001,C,TOWN OF SPARTA TOWN COUNCIL MEMBER,Carollyn Thomas,,3,32,0,0,0,32
ALLEGHANY,11/3/15,3,30001,C,TOWN OF SPARTA TOWN COUNCIL MEMBER,Chris Jones,,3,73,0,0,0,73
ALLEGHANY,11/3/15,3,30001,C,TOWN OF SPARTA TOWN COUNCIL MEMBER,Iboya Pasley,,3,27,0,0,0,27
ALLEGHANY,11/3/15,3,30001,C,TOWN OF SPARTA TOWN COUNCIL MEMBER,Jack Wagoner,,3,55,0,0,0,55
ALLEGHANY,11/3/15,3,30001,C,TOWN OF SPARTA TOWN COUNCIL MEMBER,Milly Richardson,,3,60,0,0,0,60
ALLEGHANY,11/3/15,3,30001,C,TOWN OF SPARTA TOWN COUNCIL MEMBER,Terry McGrady,,3,79,0,0,0,79
ALLEGHANY,11/3/15,3,30001,C,TOWN OF SPARTA TOWN COUNCIL MEMBER,Write-In (Miscellaneous),,3,1,0,0,0,1
ANSON,11/3/15,LILE,40001,C,TOWN OF LILESVILLE MAYOR,Richard Harrington,,1,56,0,0,0,56
ANSON,11/3/15,CURBSIDE,40001,C,TOWN OF LILESVILLE MAYOR,Richard Harrington,,1,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40001,C,TOWN OF LILESVILLE MAYOR,Richard Harrington,,1,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40001,C,TOWN OF LILESVILLE MAYOR,Richard Harrington,,1,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40001,C,TOWN OF LILESVILLE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40001,C,TOWN OF LILESVILLE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40001,C,TOWN OF LILESVILLE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ANSON,11/3/15,LILE,40001,C,TOWN OF LILESVILLE MAYOR,Write-In (Miscellaneous),,1,2,0,0,0,2
ANSON,11/3/15,LILE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Bernice Bennett,,5,72,0,0,0,72
ANSON,11/3/15,CURBSIDE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Bernice Bennett,,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40002,C,TOWN OF LILESVILLE COMMISSIONER,Bernice Bennett,,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40002,C,TOWN OF LILESVILLE COMMISSIONER,Bernice Bennett,,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40002,C,TOWN OF LILESVILLE COMMISSIONER,Frank E. McAllister,,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40002,C,TOWN OF LILESVILLE COMMISSIONER,Frank E. McAllister,,5,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Frank E. McAllister,,5,0,0,0,0,0
ANSON,11/3/15,LILE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Frank E. McAllister,,5,61,0,0,0,61
ANSON,11/3/15,LILE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Jason T. Clarke,,5,60,0,0,0,60
ANSON,11/3/15,CURBSIDE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Jason T. Clarke,,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40002,C,TOWN OF LILESVILLE COMMISSIONER,Jason T. Clarke,,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40002,C,TOWN OF LILESVILLE COMMISSIONER,Jason T. Clarke,,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40002,C,TOWN OF LILESVILLE COMMISSIONER,Juanita Williams,,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40002,C,TOWN OF LILESVILLE COMMISSIONER,Juanita Williams,,5,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Juanita Williams,,5,0,0,0,0,0
ANSON,11/3/15,LILE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Juanita Williams,,5,64,0,0,0,64
ANSON,11/3/15,LILE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Peggy B. Treadaway,,5,43,0,0,0,43
ANSON,11/3/15,CURBSIDE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Peggy B. Treadaway,,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40002,C,TOWN OF LILESVILLE COMMISSIONER,Peggy B. Treadaway,,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40002,C,TOWN OF LILESVILLE COMMISSIONER,Peggy B. Treadaway,,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40002,C,TOWN OF LILESVILLE COMMISSIONER,Steve Whitlock,,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40002,C,TOWN OF LILESVILLE COMMISSIONER,Steve Whitlock,,5,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Steve Whitlock,,5,0,0,0,0,0
ANSON,11/3/15,LILE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Steve Whitlock,,5,61,0,0,0,61
ANSON,11/3/15,LILE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Write-In (Miscellaneous),,5,3,0,0,0,3
ANSON,11/3/15,CURBSIDE,40002,C,TOWN OF LILESVILLE COMMISSIONER,Write-In (Miscellaneous),,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40002,C,TOWN OF LILESVILLE COMMISSIONER,Write-In (Miscellaneous),,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40002,C,TOWN OF LILESVILLE COMMISSIONER,Write-In (Miscellaneous),,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Corinthia Lashelle Lemon,,2,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Corinthia Lashelle Lemon,,2,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Corinthia Lashelle Lemon,,2,0,0,0,0,0
ANSON,11/3/15,MM,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Corinthia Lashelle Lemon,,2,18,0,0,0,18
ANSON,11/3/15,MM,40003,C,TOWN OF MORVEN COUNCIL MEMBER,"James H. Cohen, Jr.",,2,66,0,0,0,66
ANSON,11/3/15,CURBSIDE,40003,C,TOWN OF MORVEN COUNCIL MEMBER,"James H. Cohen, Jr.",,2,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40003,C,TOWN OF MORVEN COUNCIL MEMBER,"James H. Cohen, Jr.",,2,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40003,C,TOWN OF MORVEN COUNCIL MEMBER,"James H. Cohen, Jr.",,2,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Tim Watkins,,2,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Tim Watkins,,2,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Tim Watkins,,2,0,0,0,0,0
ANSON,11/3/15,MM,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Tim Watkins,,2,76,0,0,0,76
ANSON,11/3/15,MM,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Write-In (Miscellaneous),,2,5,0,0,0,5
ANSON,11/3/15,CURBSIDE,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Write-In (Miscellaneous),,2,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Write-In (Miscellaneous),,2,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40003,C,TOWN OF MORVEN COUNCIL MEMBER,Write-In (Miscellaneous),,2,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Jeff Davis,,2,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Jeff Davis,,2,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Jeff Davis,,2,0,0,0,0,0
ANSON,11/3/15,PEAC,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Jeff Davis,,2,42,0,0,0,42
ANSON,11/3/15,PEAC,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Laura F. Hasty,,2,41,0,0,0,41
ANSON,11/3/15,CURBSIDE,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Laura F. Hasty,,2,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Laura F. Hasty,,2,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Laura F. Hasty,,2,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Write-In (Miscellaneous),,2,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Write-In (Miscellaneous),,2,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Write-In (Miscellaneous),,2,0,0,0,0,0
ANSON,11/3/15,PEAC,40004,C,TOWN OF PEACHLAND COUNCIL MEMBER,Write-In (Miscellaneous),,2,1,0,0,0,1
ANSON,11/3/15,PEAC,40005,C,TOWN OF PEACHLAND MAYOR,Richard B. Allen,,1,44,0,0,0,44
ANSON,11/3/15,CURBSIDE,40005,C,TOWN OF PEACHLAND MAYOR,Richard B. Allen,,1,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40005,C,TOWN OF PEACHLAND MAYOR,Richard B. Allen,,1,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40005,C,TOWN OF PEACHLAND MAYOR,Richard B. Allen,,1,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40005,C,TOWN OF PEACHLAND MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40005,C,TOWN OF PEACHLAND MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40005,C,TOWN OF PEACHLAND MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ANSON,11/3/15,PEAC,40005,C,TOWN OF PEACHLAND MAYOR,Write-In (Miscellaneous),,1,1,0,0,0,1
ANSON,11/3/15,POLK,40006,C,TOWN OF POLKTON COMMISSIONER,Henry Furr,,5,21,0,0,0,21
ANSON,11/3/15,CURBSIDE,40006,C,TOWN OF POLKTON COMMISSIONER,Henry Furr,,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40006,C,TOWN OF POLKTON COMMISSIONER,Henry Furr,,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40006,C,TOWN OF POLKTON COMMISSIONER,Henry Furr,,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40006,C,TOWN OF POLKTON COMMISSIONER,Jimmy Hildreth,,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40006,C,TOWN OF POLKTON COMMISSIONER,Jimmy Hildreth,,5,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40006,C,TOWN OF POLKTON COMMISSIONER,Jimmy Hildreth,,5,0,0,0,0,0
ANSON,11/3/15,POLK,40006,C,TOWN OF POLKTON COMMISSIONER,Jimmy Hildreth,,5,42,0,0,0,42
ANSON,11/3/15,POLK,40006,C,TOWN OF POLKTON COMMISSIONER,"Johnny Raye Faulk, Jr.",,5,40,0,0,0,40
ANSON,11/3/15,CURBSIDE,40006,C,TOWN OF POLKTON COMMISSIONER,"Johnny Raye Faulk, Jr.",,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40006,C,TOWN OF POLKTON COMMISSIONER,"Johnny Raye Faulk, Jr.",,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40006,C,TOWN OF POLKTON COMMISSIONER,"Johnny Raye Faulk, Jr.",,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40006,C,TOWN OF POLKTON COMMISSIONER,Myra Thomas Dalgleish,,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40006,C,TOWN OF POLKTON COMMISSIONER,Myra Thomas Dalgleish,,5,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40006,C,TOWN OF POLKTON COMMISSIONER,Myra Thomas Dalgleish,,5,0,0,0,0,0
ANSON,11/3/15,POLK,40006,C,TOWN OF POLKTON COMMISSIONER,Myra Thomas Dalgleish,,5,36,0,0,0,36
ANSON,11/3/15,POLK,40006,C,TOWN OF POLKTON COMMISSIONER,Sissy Stegall,,5,38,0,0,0,38
ANSON,11/3/15,CURBSIDE,40006,C,TOWN OF POLKTON COMMISSIONER,Sissy Stegall,,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40006,C,TOWN OF POLKTON COMMISSIONER,Sissy Stegall,,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40006,C,TOWN OF POLKTON COMMISSIONER,Sissy Stegall,,5,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40006,C,TOWN OF POLKTON COMMISSIONER,Write-In (Miscellaneous),,5,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40006,C,TOWN OF POLKTON COMMISSIONER,Write-In (Miscellaneous),,5,0,0,0,0,0
ANSON,11/3/15,CURBSIDE,40006,C,TOWN OF POLKTON COMMISSIONER,Write-In (Miscellaneous),,5,0,0,0,0,0
ANSON,11/3/15,POLK,40006,C,TOWN OF POLKTON COMMISSIONER,Write-In (Miscellaneous),,5,33,0,0,0,33
ANSON,11/3/15,POLK,40007,C,TOWN OF POLKTON MAYOR,Minnie P. Staton,,1,41,0,0,0,41
ANSON,11/3/15,CURBSIDE,40007,C,TOWN OF POLKTON MAYOR,Minnie P. Staton,,1,0,0,0,0,0
ANSON,11/3/15,PROVISIONAL,40007,C,TOWN OF POLKTON MAYOR,Minnie P. Staton,,1,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40007,C,TOWN OF POLKTON MAYOR,Minnie P. Staton,,1,0,0,0,0,0
ANSON,11/3/15,TRANSFER,40007,C,TOWN OF POLKTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
